,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1724,4734,47,management,single,tertiary,no,6651,no,no,cellular,8,jul,229,1,412,2,failure,yes
1725,8418,26,management,married,tertiary,no,5,yes,no,cellular,11,may,251,1,304,2,other,no
1726,8824,38,technician,married,secondary,no,525,yes,yes,telephone,18,may,15,7,178,1,other,no
1727,8318,33,management,single,tertiary,no,215,yes,no,cellular,13,apr,1058,1,17,1,failure,no
1728,6713,34,technician,single,secondary,no,649,no,no,cellular,7,aug,124,3,-1,0,unknown,no
1729,2611,34,blue-collar,married,secondary,no,29,yes,no,cellular,15,may,285,5,-1,0,unknown,yes
1730,8011,36,admin.,married,secondary,no,498,yes,no,cellular,29,jan,151,1,253,1,failure,no
1731,4186,82,retired,married,secondary,no,121,no,no,telephone,19,feb,330,1,-1,0,unknown,yes
1732,1454,29,admin.,single,secondary,no,1027,yes,no,cellular,2,feb,177,1,-1,0,unknown,yes
1733,3071,26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,446,1,-1,0,unknown,yes
1734,7158,33,management,single,secondary,no,99,yes,no,unknown,26,may,160,11,-1,0,unknown,no
1735,4009,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,164,4,92,4,success,yes
1736,5270,60,services,married,tertiary,no,4256,yes,no,cellular,16,nov,200,1,92,4,success,yes
1737,1880,35,admin.,married,secondary,no,898,yes,no,cellular,9,apr,214,1,-1,0,unknown,yes
1738,6803,57,blue-collar,married,secondary,no,-353,no,yes,unknown,29,may,26,3,-1,0,unknown,no
1739,1845,30,blue-collar,single,tertiary,no,297,no,no,cellular,7,apr,465,4,-1,0,unknown,yes
1740,8293,43,technician,married,secondary,no,629,no,no,cellular,5,aug,196,1,-1,0,unknown,no
1741,821,33,unemployed,married,secondary,no,-144,no,no,cellular,30,jul,481,3,-1,0,unknown,yes
1742,6509,45,blue-collar,married,primary,no,446,yes,no,unknown,28,may,51,1,-1,0,unknown,no
1743,677,42,unemployed,married,unknown,no,970,yes,no,telephone,21,jul,691,10,-1,0,unknown,yes
1744,407,51,admin.,single,secondary,no,1994,no,no,unknown,18,jun,771,2,-1,0,unknown,yes
1745,6119,34,technician,married,secondary,no,2,yes,no,cellular,25,aug,324,4,-1,0,unknown,no
1746,4700,58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,295,1,287,4,success,yes
1747,5897,48,unknown,married,secondary,no,438,no,no,cellular,28,jan,412,5,-1,0,unknown,no
1748,8631,57,retired,married,secondary,no,2774,no,no,cellular,18,aug,299,6,-1,0,unknown,no
1749,10536,27,management,single,tertiary,no,3104,yes,no,unknown,28,may,160,2,-1,0,unknown,no
1750,8551,47,admin.,single,secondary,no,3957,yes,no,telephone,11,may,58,3,334,3,other,no
1751,2786,37,admin.,married,secondary,no,1967,no,no,cellular,27,may,242,1,212,1,success,yes
1752,7255,58,management,married,primary,no,320,yes,no,unknown,30,may,171,2,-1,0,unknown,no
1753,10504,50,blue-collar,married,primary,no,403,no,no,cellular,28,aug,119,6,-1,0,unknown,no
1754,4402,51,management,married,tertiary,no,469,no,no,cellular,15,apr,200,1,181,2,success,yes
1755,518,29,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,-1,0,unknown,yes
1756,7716,37,admin.,divorced,secondary,no,241,yes,yes,cellular,30,jul,55,25,-1,0,unknown,no
1757,10539,34,technician,divorced,tertiary,no,501,yes,no,unknown,19,may,546,12,-1,0,unknown,no
1758,1296,30,services,divorced,secondary,no,341,yes,no,cellular,20,nov,478,1,-1,0,unknown,yes
1759,4462,63,retired,married,primary,no,12067,no,no,telephone,29,apr,660,1,191,1,failure,yes
1760,5417,37,housemaid,married,primary,no,309,no,no,cellular,27,aug,11,15,-1,0,unknown,no
1761,10419,26,technician,single,secondary,no,124,yes,no,unknown,12,may,57,8,-1,0,unknown,no
1762,3890,34,management,married,tertiary,no,2037,no,no,cellular,15,dec,324,2,-1,0,unknown,yes
1763,3236,74,retired,married,primary,no,0,no,no,telephone,13,aug,562,2,-1,0,unknown,yes
1764,5627,36,services,single,secondary,no,760,no,no,unknown,20,jun,9,13,-1,0,unknown,no
1765,196,24,self-employed,single,tertiary,no,2984,yes,no,unknown,27,may,935,1,-1,0,unknown,yes
1766,2874,60,technician,married,secondary,no,294,no,no,telephone,3,jun,206,4,-1,0,unknown,yes
1767,10186,30,blue-collar,married,secondary,no,282,yes,yes,unknown,23,may,148,2,-1,0,unknown,no
1768,160,33,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,521,3,-1,0,unknown,yes
1769,9291,45,management,married,tertiary,no,2022,no,no,unknown,30,may,340,1,-1,0,unknown,no
1770,9234,56,technician,married,primary,no,314,yes,yes,cellular,30,jan,108,2,2,5,other,no
1771,4242,40,unemployed,single,tertiary,no,7968,no,no,cellular,2,mar,263,2,180,2,success,yes
1772,3745,26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes
1773,909,45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,895,3,-1,0,unknown,yes
1774,1617,90,retired,divorced,secondary,no,1,no,no,cellular,13,feb,152,3,-1,0,unknown,yes
1775,4190,39,management,single,tertiary,no,763,no,no,cellular,22,feb,543,1,189,1,failure,yes
1776,9215,71,retired,married,tertiary,no,2651,no,no,cellular,5,feb,531,2,-1,0,unknown,no
1777,7752,46,management,married,tertiary,yes,-337,no,yes,cellular,21,aug,120,2,-1,0,unknown,no
1778,10162,40,services,married,secondary,no,37,no,no,unknown,9,jun,356,5,-1,0,unknown,no
1779,7826,57,management,divorced,tertiary,no,2549,no,no,cellular,17,jul,193,2,-1,0,unknown,no
1780,4902,63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,250,2,187,2,success,yes
1781,7662,60,retired,married,secondary,no,30,no,no,cellular,22,aug,629,4,-1,0,unknown,no
1782,2902,25,blue-collar,single,secondary,no,389,no,no,cellular,3,jun,837,1,-1,0,unknown,yes
1783,7426,28,admin.,single,secondary,no,3029,yes,no,cellular,18,may,58,6,-1,0,unknown,no
1784,9128,46,management,single,tertiary,no,379,no,no,cellular,11,aug,83,6,-1,0,unknown,no
1785,3202,42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure,yes
1786,9411,36,technician,divorced,secondary,no,-435,yes,no,unknown,2,jun,85,8,-1,0,unknown,no
1787,3836,58,technician,married,secondary,no,3399,no,no,telephone,30,nov,1628,2,188,8,success,yes
1788,3098,31,management,single,tertiary,no,307,no,no,cellular,8,jul,361,1,229,2,failure,yes
1789,5129,23,technician,single,secondary,no,283,yes,no,cellular,22,sep,175,1,184,2,success,yes
1790,273,32,technician,single,secondary,no,1279,yes,no,unknown,3,jun,1173,3,-1,0,unknown,yes
1791,8948,50,management,divorced,tertiary,no,405,no,no,cellular,2,jul,146,1,91,6,failure,no
1792,2635,51,blue-collar,married,primary,no,129,yes,no,cellular,15,may,611,2,-1,0,unknown,yes
1793,7026,32,admin.,single,secondary,no,1,no,no,cellular,2,feb,75,1,208,1,failure,no
1794,5955,35,management,married,tertiary,no,646,yes,no,cellular,18,nov,84,2,-1,0,unknown,no
1795,10257,41,blue-collar,married,primary,no,191,yes,no,unknown,8,may,67,1,-1,0,unknown,no
1796,6351,50,blue-collar,married,primary,no,157,no,no,cellular,27,aug,50,4,-1,0,unknown,no
1797,1199,32,blue-collar,single,tertiary,no,700,no,no,unknown,13,nov,90,1,-1,0,unknown,yes
1798,6469,41,management,married,tertiary,no,0,no,no,cellular,3,feb,858,1,-1,0,unknown,no
1799,9134,33,admin.,single,secondary,no,1248,no,no,cellular,8,jul,359,1,-1,0,unknown,no
1800,8534,36,management,married,tertiary,no,428,no,no,unknown,28,may,121,1,-1,0,unknown,no
1801,1792,83,retired,divorced,primary,no,46,no,no,cellular,25,mar,115,1,-1,0,unknown,yes
1802,1186,59,retired,divorced,secondary,no,1026,no,no,unknown,5,nov,669,1,-1,0,unknown,yes
1803,3289,26,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199,1,failure,yes
1804,1828,47,blue-collar,married,secondary,no,1612,yes,no,cellular,2,apr,1164,1,-1,0,unknown,yes
1805,2824,43,management,divorced,tertiary,no,2367,no,no,cellular,1,jun,114,1,38,2,other,yes
1806,5922,53,management,divorced,tertiary,no,0,no,no,unknown,9,may,44,2,-1,0,unknown,no
1807,4260,26,student,single,tertiary,no,294,no,no,cellular,5,mar,87,1,91,2,success,yes
1808,5513,47,unemployed,married,secondary,no,49,yes,no,cellular,17,jul,66,7,-1,0,unknown,no
1809,9869,45,unemployed,married,secondary,no,2468,yes,no,cellular,29,jul,64,2,-1,0,unknown,no
1810,6299,30,unemployed,married,primary,no,1379,no,yes,cellular,20,nov,172,2,-1,0,unknown,no
1811,5215,52,technician,married,secondary,no,371,yes,yes,cellular,21,oct,453,1,183,3,success,yes
1812,6901,39,admin.,divorced,tertiary,no,1176,no,no,cellular,22,feb,327,1,-1,0,unknown,no
1813,2996,31,admin.,single,secondary,no,131,yes,no,cellular,15,jun,151,1,-1,0,unknown,yes
1814,2597,26,services,married,secondary,no,77,yes,no,cellular,15,may,619,1,340,4,failure,yes
1815,8513,44,blue-collar,married,secondary,no,0,no,no,unknown,18,jun,26,7,-1,0,unknown,no
1816,4019,30,blue-collar,married,secondary,no,2493,no,no,cellular,28,jan,293,2,-1,0,unknown,yes
1817,9144,36,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288,1,137,1,other,no
1818,8966,34,blue-collar,married,secondary,no,406,no,yes,cellular,11,jul,113,2,-1,0,unknown,no
1819,8426,39,technician,single,tertiary,no,1190,no,no,cellular,8,aug,136,1,-1,0,unknown,no
1820,2301,31,technician,married,secondary,no,4182,yes,no,cellular,4,may,347,2,-1,0,unknown,yes
1821,3588,28,management,single,tertiary,no,80,no,no,cellular,20,oct,676,2,146,2,failure,yes
1822,5087,58,management,married,tertiary,no,0,no,no,cellular,14,sep,358,2,-1,0,unknown,yes
1823,384,46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,2,-1,0,unknown,yes
1824,750,39,housemaid,married,secondary,no,1444,no,no,telephone,25,jul,362,8,-1,0,unknown,yes
1825,779,50,admin.,single,secondary,no,133,no,no,cellular,28,jul,890,4,-1,0,unknown,yes
1826,6987,86,retired,married,primary,no,1817,no,no,cellular,16,mar,272,3,-1,0,unknown,no
1827,1727,30,student,single,tertiary,no,2539,no,no,telephone,5,mar,199,5,-1,0,unknown,yes
1828,9278,30,technician,single,tertiary,no,411,no,no,cellular,26,may,111,1,35,1,failure,no
1829,1510,27,technician,single,tertiary,no,931,yes,no,cellular,4,feb,1078,1,-1,0,unknown,yes
1830,8655,45,services,married,secondary,no,6397,yes,no,unknown,5,jun,117,2,-1,0,unknown,no
1831,8095,32,management,single,tertiary,no,574,yes,no,cellular,14,apr,259,2,145,3,failure,no
1832,4070,35,admin.,divorced,secondary,no,1085,no,no,cellular,4,feb,195,6,97,12,other,yes
1833,8926,43,blue-collar,married,primary,no,377,no,yes,unknown,20,jun,11,5,-1,0,unknown,no
1834,5721,49,technician,married,tertiary,no,1077,yes,no,cellular,21,nov,79,4,-1,0,unknown,no
1835,1834,55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes
1836,1189,31,technician,single,tertiary,no,2807,no,no,unknown,8,nov,154,1,-1,0,unknown,yes
1837,16,45,blue-collar,married,secondary,no,154,yes,no,unknown,7,may,1138,1,-1,0,unknown,yes
1838,7379,30,management,married,tertiary,no,168,yes,no,cellular,18,may,229,2,355,1,failure,no
1839,10317,28,unemployed,married,secondary,no,655,yes,no,unknown,4,jun,606,2,-1,0,unknown,no
1840,1028,47,management,married,tertiary,no,682,no,no,cellular,18,aug,638,6,-1,0,unknown,yes
1841,598,26,technician,single,secondary,no,354,no,no,cellular,16,jul,586,1,-1,0,unknown,yes
1842,540,30,blue-collar,single,secondary,no,1598,yes,no,cellular,10,jul,634,1,-1,0,unknown,yes
1843,8135,30,management,single,tertiary,no,234,yes,no,unknown,3,jun,242,2,-1,0,unknown,no
1844,4010,61,admin.,married,unknown,no,4629,yes,no,cellular,27,jan,181,1,92,1,success,yes
1845,655,34,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,641,1,-1,0,unknown,yes
1846,724,41,entrepreneur,single,secondary,no,663,no,no,cellular,24,jul,1204,1,-1,0,unknown,yes
1847,10291,44,housemaid,married,primary,no,2388,no,no,cellular,21,nov,570,2,-1,0,unknown,no
1848,5348,41,blue-collar,married,secondary,no,284,yes,no,cellular,31,jul,8,23,-1,0,unknown,no
1849,6342,57,blue-collar,married,secondary,no,1412,yes,no,cellular,9,apr,89,1,330,1,failure,no
1850,8377,52,management,married,primary,no,48,no,no,unknown,9,jun,135,2,-1,0,unknown,no
1851,10258,39,blue-collar,married,secondary,no,2457,no,no,cellular,29,jul,284,3,-1,0,unknown,no
1852,3108,49,management,single,tertiary,no,151,yes,no,cellular,8,jul,97,3,-1,0,unknown,yes
1853,8327,36,self-employed,single,tertiary,no,3560,no,no,unknown,2,jun,409,2,-1,0,unknown,no
1854,7760,41,management,single,tertiary,no,8368,no,no,unknown,11,jun,179,1,-1,0,unknown,no
1855,6935,49,management,married,tertiary,no,4200,yes,no,telephone,16,jun,55,2,-1,0,unknown,no
1856,990,32,technician,single,tertiary,no,34646,no,no,telephone,13,aug,618,9,-1,0,unknown,yes
1857,4218,30,student,single,secondary,no,48,no,no,cellular,25,feb,217,1,191,2,success,yes
1858,9042,33,admin.,married,tertiary,no,1636,yes,yes,cellular,3,apr,105,1,136,1,failure,no
1859,3581,39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,success,yes
1860,7012,45,admin.,married,primary,no,895,yes,no,unknown,29,may,480,2,-1,0,unknown,no
1861,8030,36,technician,married,secondary,no,377,yes,yes,cellular,19,nov,135,1,-1,0,unknown,no
1862,10353,34,blue-collar,single,secondary,no,0,yes,no,cellular,10,jul,307,1,-1,0,unknown,no
1863,5492,59,services,married,secondary,no,292,no,yes,cellular,22,jul,246,4,-1,0,unknown,no
1864,7123,34,admin.,single,secondary,no,4447,yes,no,cellular,10,mar,75,2,-1,0,unknown,no
1865,1839,50,blue-collar,married,primary,no,4979,no,no,telephone,6,apr,180,1,-1,0,unknown,yes
1866,4463,45,admin.,married,secondary,no,3006,no,no,cellular,29,apr,388,2,-1,0,unknown,yes
1867,2543,28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,1,371,1,other,yes
1868,1778,59,technician,married,secondary,no,259,no,no,cellular,18,mar,224,1,-1,0,unknown,yes
1869,2642,40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,-1,0,unknown,yes
1870,9880,40,technician,married,tertiary,no,483,yes,no,unknown,5,may,168,1,-1,0,unknown,no
1871,9260,34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,4,-1,0,unknown,no
1872,6161,31,blue-collar,married,secondary,no,3298,yes,no,unknown,21,may,175,2,-1,0,unknown,no
1873,2752,43,technician,divorced,secondary,no,1612,no,no,cellular,25,may,262,2,353,1,other,yes
1874,242,35,technician,divorced,secondary,no,5724,yes,no,unknown,30,may,691,10,-1,0,unknown,yes
1875,9192,37,management,married,tertiary,no,0,yes,no,unknown,3,jun,247,13,-1,0,unknown,no
1876,6678,44,management,married,tertiary,no,58,yes,no,cellular,17,nov,48,1,126,3,failure,no
1877,202,26,technician,single,secondary,no,668,yes,no,unknown,28,may,576,3,-1,0,unknown,yes
1878,7053,34,blue-collar,married,secondary,no,2308,yes,no,unknown,7,may,1062,1,-1,0,unknown,no
1879,3944,73,retired,married,primary,no,1388,no,no,telephone,11,jan,767,2,83,1,success,yes
1880,9582,52,retired,divorced,secondary,no,280,no,no,unknown,20,jun,8,12,-1,0,unknown,no
1881,9127,44,blue-collar,married,secondary,no,268,no,no,cellular,26,aug,127,5,-1,0,unknown,no
1882,4003,68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success,yes
1883,6515,46,blue-collar,married,secondary,no,4007,no,no,cellular,3,feb,380,5,217,5,other,no
1884,9696,31,management,single,tertiary,no,98,no,no,cellular,11,aug,69,2,-1,0,unknown,no
1885,4360,54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,547,1,626,2,failure,yes
1886,5337,36,admin.,married,secondary,no,3268,no,no,cellular,9,apr,429,2,-1,0,unknown,no
1887,5685,39,technician,married,secondary,no,1385,yes,yes,telephone,9,jul,446,1,-1,0,unknown,no
1888,4288,51,blue-collar,married,primary,no,3764,no,no,telephone,9,mar,450,3,181,6,success,yes
1889,2757,35,technician,single,secondary,no,27,yes,no,cellular,25,may,214,1,305,1,other,yes
1890,5043,48,management,married,tertiary,no,0,yes,no,cellular,6,sep,194,2,125,6,failure,yes
1891,2566,34,admin.,married,primary,no,0,yes,yes,cellular,14,may,1020,1,-1,0,unknown,yes
1892,209,46,technician,married,secondary,no,57,no,no,unknown,28,may,796,1,-1,0,unknown,yes
1893,5499,36,management,married,tertiary,no,518,no,no,cellular,21,aug,48,1,-1,0,unknown,no
1894,2011,35,management,married,tertiary,no,43,yes,no,cellular,20,apr,860,1,-1,0,unknown,yes
1895,1871,29,management,single,tertiary,no,1377,no,no,cellular,8,apr,548,2,-1,0,unknown,yes
1896,2500,39,blue-collar,married,secondary,no,462,yes,no,cellular,13,may,590,1,-1,0,unknown,yes
1897,9448,47,blue-collar,married,primary,no,673,no,yes,cellular,14,aug,106,6,-1,0,unknown,no
1898,8561,47,entrepreneur,married,tertiary,no,416,yes,yes,telephone,11,jul,87,2,-1,0,unknown,no
1899,4202,40,management,single,tertiary,no,0,yes,no,cellular,23,feb,228,2,182,6,failure,yes
1900,9607,50,self-employed,divorced,tertiary,no,59,yes,no,unknown,28,may,67,2,-1,0,unknown,no
1901,5272,29,management,single,secondary,no,703,yes,no,cellular,16,nov,236,1,550,2,success,yes
1902,1431,28,student,single,secondary,no,69,no,no,cellular,30,jan,532,2,-1,0,unknown,yes
1903,10369,60,management,married,tertiary,yes,-311,no,no,cellular,25,aug,151,6,-1,0,unknown,no
1904,623,26,services,single,secondary,no,-189,no,yes,cellular,17,jul,538,2,-1,0,unknown,yes
1905,4229,37,management,married,tertiary,no,1113,no,no,cellular,2,mar,229,1,182,1,success,yes
1906,54,23,entrepreneur,single,primary,no,4,yes,no,unknown,13,may,395,2,-1,0,unknown,yes
1907,10276,45,management,married,tertiary,no,96,yes,no,cellular,20,nov,167,1,127,1,failure,no
1908,622,31,blue-collar,divorced,secondary,no,-277,yes,no,telephone,17,jul,1008,2,-1,0,unknown,yes
1909,3451,53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,230,3,-1,0,unknown,yes
1910,5890,36,technician,married,secondary,no,361,no,no,cellular,6,aug,188,4,-1,0,unknown,no
1911,4198,72,retired,divorced,tertiary,no,438,no,no,cellular,23,feb,279,1,-1,0,unknown,yes
1912,3963,60,retired,married,secondary,no,938,no,no,cellular,13,jan,380,3,-1,0,unknown,yes
1913,352,42,admin.,married,secondary,no,105,no,no,unknown,11,jun,1159,4,-1,0,unknown,yes
1914,3639,22,student,single,secondary,no,23,no,no,cellular,27,oct,137,1,-1,0,unknown,yes
1915,9863,57,services,married,secondary,no,2745,yes,no,unknown,17,jun,167,2,-1,0,unknown,no
1916,3040,71,retired,married,tertiary,no,2887,no,no,cellular,30,jun,128,1,-1,0,unknown,yes
1917,10136,59,self-employed,single,primary,no,0,yes,no,telephone,5,feb,1307,2,-1,0,unknown,no
1918,7049,49,admin.,married,secondary,no,1120,yes,no,telephone,11,may,226,2,-1,0,unknown,no
1919,7749,59,management,single,tertiary,no,623,yes,no,cellular,7,jul,212,4,-1,0,unknown,no
1920,10212,59,technician,divorced,secondary,no,797,yes,no,cellular,18,nov,319,2,165,2,failure,no
1921,6108,37,admin.,married,secondary,no,55,yes,yes,cellular,27,apr,99,1,329,4,other,no
1922,1393,52,blue-collar,married,secondary,no,580,no,no,cellular,21,nov,965,2,-1,0,unknown,yes
1923,459,41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes
1924,5443,39,blue-collar,married,primary,no,1,yes,no,unknown,1,jul,165,1,745,2,failure,no
1925,3893,81,retired,divorced,secondary,no,452,no,no,telephone,16,dec,443,1,-1,0,unknown,yes
1926,8906,58,entrepreneur,single,tertiary,no,229,yes,no,cellular,7,may,162,7,-1,0,unknown,no
1927,40,32,blue-collar,married,secondary,yes,-1,yes,no,unknown,9,may,653,1,-1,0,unknown,yes
1928,7782,51,technician,married,secondary,no,271,yes,no,unknown,28,may,294,3,-1,0,unknown,no
1929,4016,36,student,single,tertiary,no,129,no,no,cellular,28,jan,918,1,93,1,success,yes
1930,2400,45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,yes
1931,10112,47,services,married,secondary,no,-98,yes,yes,telephone,13,may,211,1,-1,0,unknown,no
1932,5108,49,technician,married,tertiary,no,1071,no,no,cellular,16,sep,225,1,91,1,success,yes
1933,4841,37,technician,married,secondary,no,1707,yes,no,cellular,26,jul,546,2,784,3,failure,yes
1934,9076,27,blue-collar,married,primary,no,1002,yes,no,unknown,3,jun,583,1,-1,0,unknown,no
1935,3925,27,services,single,secondary,no,1347,no,no,telephone,28,dec,824,1,193,11,success,yes
1936,8471,49,management,divorced,tertiary,no,-2049,yes,no,unknown,30,may,169,3,-1,0,unknown,no
